job_id,job_title,company,industry,country,region,experience_level,remote_type,salary_usd,ai_skills_required,num_ai_skills,applicants,source_platform,posting_date
JOB01058,Business Intelligence Analyst (AI),DeltaData,Consulting,United States,North America,Mid,On-site,108500,"Computer Vision, Docker, PyTorch, R, TensorFlow, scikit-learn",6,29.0,LinkedIn,2025-01-14
JOB01059,AI Ethics Analyst,PulseTechnologies,Media & Entertainment,United Kingdom,Europe,Mid,Hybrid,86500,"AWS, Data Visualization, Excel, R, TensorFlow",5,36.0,LinkedIn,2025-02-21
JOB01060,Generative AI Developer,HelixData,Education,United States,North America,Mid,On-site,133500,"Data Visualization, Docker, MLOps, R, Tableau",5,23.0,LinkedIn,2025-08-10
JOB01061,Business Intelligence Analyst (AI),AtlasIntelligence,Media & Entertainment,Australia,Oceania,Mid,On-site,81000,"AWS, MLOps, PyTorch, R",4,34.0,Indeed,2025-11-25
JOB01062,Data Engineer (AI Systems),NimbusGroup,Manufacturing,France,Europe,Entry,Remote,51000,"Excel, LLMs, MLOps, NLP, R, SQL",6,,LinkedIn,2025-02-15
JOB01063,Prompt Engineer,AtlasGroup,Fintech,United States,North America,Mid,On-site,112000,"Azure ML, Excel, Power BI, Prompt Engineering, Python, scikit-learn",6,34.0,CompanyWebsite,2025-10-20
JOB01064,Machine Learning Engineer,QuantumIntelligence,E-commerce,Poland,Europe,Lead,Remote,238500,"Excel, LLMs, R",3,10.0,AngelList,2025-08-08
JOB01065,AI Data Analyst,HelixSolutions,Telecom,Pakistan,South Asia,Senior,Remote,34500,"Azure ML, Docker, PyTorch, TensorFlow",4,26.0,CompanyWebsite,2025-03-02
JOB01066,Prompt Engineer,AtlasSolutions,Cybersecurity,India,South Asia,Senior,Remote,43000,"Azure ML, Docker, Excel, LLMs, Prompt Engineering, Statistics",6,26.0,LinkedIn,2025-03-07
JOB01067,Computer Vision Engineer,ArcSolutions,Education,United States,North America,Senior,Hybrid,236000,"ETL, Prompt Engineering, PyTorch, SQL, Statistics, TensorFlow",6,18.0,Indeed,2025-04-12
JOB01068,Computer Vision Engineer,NimbusGroup,Cybersecurity,United Kingdom,Europe,Entry,On-site,93500,"Data Visualization, LLMs, Python, R",4,52.0,Glassdoor,2025-06-16
JOB01069,Machine Learning Engineer,AtlasAI,Manufacturing,Germany,Europe,Entry,Hybrid,92000,"AWS, LLMs, Python",3,60.0,Indeed,2025-05-03
JOB01070,Prompt Engineer,LumenGroup,Cybersecurity,Singapore,Southeast Asia,Lead,Remote,126000,"Power BI, Python, R, SQL",4,13.0,Glassdoor,2025-09-19
JOB01071,Applied Scientist,CortexWorks,Media & Entertainment,India,South Asia,Senior,Remote,69000,"Data Visualization, Generative AI, Python, R, Statistics, scikit-learn",6,24.0,LinkedIn,2025-06-11
JOB01072,Prompt Engineer,ArcData,E-commerce,India,South Asia,Entry,Hybrid,19500,"Computer Vision, Data Visualization, ETL, LLMs, Statistics",5,57.0,LinkedIn,2025-10-19
JOB01073,AI Data Analyst,AtlasGroup,Fintech,India,South Asia,Entry,On-site,17000,"A/B Testing, Excel, Generative AI, LLMs, PyTorch, Python",6,58.0,AngelList,2025-09-01
JOB01074,AI Research Engineer,OrbitTechnologies,E-commerce,India,South Asia,Mid,On-site,44500,"Computer Vision, MLOps, NLP, Power BI, Python, Statistics",6,30.0,Glassdoor,2025-12-20
JOB01075,Business Intelligence Analyst (AI),ZenithGroup,Fintech,Germany,Europe,Senior,Remote,133000,"AWS, Azure ML, Generative AI, R, Statistics",5,30.0,AngelList,2025-12-14
JOB01076,MLOps Engineer,VertexIntelligence,Education,United Kingdom,Europe,Senior,Hybrid,191500,"Data Visualization, Docker, ETL, Excel, Power BI",5,22.0,AngelList,2025-05-05
JOB01077,Machine Learning Engineer,PulseData,Healthcare,United States,North America,Entry,Hybrid,86000,"Data Visualization, Docker, Excel, Prompt Engineering, Python, R",6,59.0,LinkedIn,2025-03-16
JOB01078,Data Engineer (AI Systems),AtlasData,E-commerce,United Kingdom,Europe,Mid,On-site,82500,"Docker, ETL, Tableau",3,32.0,CompanyWebsite,2025-01-01
JOB01079,Data Engineer (AI Systems),ArcAnalytics,Government,UAE,Middle East,Senior,Hybrid,123000,"Generative AI, MLOps, Prompt Engineering",3,17.0,LinkedIn,2025-11-12
JOB01080,Applied Scientist,OrbitWorks,Media & Entertainment,Ireland,Europe,Senior,Remote,207000,"AWS, PyTorch, R, Statistics",4,22.0,Indeed,2025-01-05
JOB01081,Data Scientist,DeltaData,Manufacturing,United States,North America,Mid,Remote,133000,"A/B Testing, Excel, Tableau, TensorFlow",4,50.0,Indeed,2025-02-15
JOB01082,AI Solutions Consultant,QuantumData,Consulting,United Kingdom,Europe,Senior,Hybrid,132500,"Prompt Engineering, TensorFlow, scikit-learn",3,19.0,LinkedIn,2025-09-13
JOB01083,Computer Vision Engineer,VertexGroup,Telecom,UAE,Middle East,Entry,On-site,81000,"R, SQL, scikit-learn",3,49.0,LinkedIn,2025-11-10
JOB01084,AI Data Analyst,VantageData,Education,Netherlands,Europe,Entry,On-site,39500,"Data Visualization, MLOps, R",3,49.0,Indeed,2025-05-05
JOB01085,Applied Scientist,OrbitAI,Education,Canada,North America,Entry,Remote,103000,"Docker, Generative AI, Statistics, TensorFlow",4,,AngelList,2025-06-05
JOB01086,Business Intelligence Analyst (AI),VertexGroup,Government,Canada,North America,Entry,Hybrid,52500,"Azure ML, PyTorch, R, Statistics, scikit-learn",5,63.0,AngelList,2025-12-28
JOB01087,Computer Vision Engineer,CortexLabs,Consulting,United States,North America,Entry,Remote,104500,"Prompt Engineering, PyTorch, Python, R",4,68.0,CompanyWebsite,2025-07-03
JOB01088,AI Ethics Analyst,HelixTechnologies,Healthcare,Pakistan,South Asia,Mid,Remote,35000,"AWS, Computer Vision, Generative AI, MLOps, PyTorch, Statistics",6,54.0,Glassdoor,2025-11-23
JOB01089,Prompt Engineer,NovaAnalytics,Manufacturing,Canada,North America,Mid,Remote,123000,"Docker, NLP, Tableau, TensorFlow",4,47.0,LinkedIn,2025-07-23
JOB01090,NLP Engineer,PulseSystems,Consulting,Pakistan,South Asia,Mid,Remote,52500,"AWS, Docker, SQL, TensorFlow",4,55.0,LinkedIn,2025-11-10
JOB01091,Prompt Engineer,ArcAI,Fintech,Pakistan,South Asia,Entry,Remote,21500,"Computer Vision, Data Visualization, ETL, Generative AI, Python, scikit-learn",6,82.0,AngelList,2025-04-29
JOB01092,NLP Engineer,LumenLabs,Media & Entertainment,Germany,Europe,Mid,Remote,144500,"Data Visualization, ETL, R",3,62.0,Glassdoor,2025-07-13
JOB01093,Prompt Engineer,NovaData,Cybersecurity,United States,North America,Entry,Hybrid,72500,"AWS, Computer Vision, scikit-learn",3,70.0,Glassdoor,2025-06-14
JOB01094,Data Scientist,NovaAnalytics,Media & Entertainment,Germany,Europe,Senior,On-site,173000,"Data Visualization, Generative AI, NLP",3,,LinkedIn,2025-03-14
JOB01095,Data Engineer (AI Systems),ArcTechnologies,E-commerce,United States,North America,Entry,Remote,106000,"Azure ML, Computer Vision, Excel, PyTorch, SQL",5,68.0,LinkedIn,2025-10-06
JOB01096,Data Engineer (AI Systems),QuantumData,Education,United States,North America,Entry,Remote,82000,"A/B Testing, Azure ML, Docker, ETL, Statistics",5,92.0,CompanyWebsite,2025-01-25
JOB01097,Machine Learning Engineer,VertexGroup,Government,United Kingdom,Europe,Lead,On-site,201000,"Azure ML, Data Visualization, Generative AI, NLP, Power BI, Python",6,7.0,Glassdoor,2025-06-13
JOB01098,Data Scientist,OrbitAI,Government,United Kingdom,Europe,Entry,Hybrid,60500,"A/B Testing, Generative AI, Prompt Engineering, PyTorch",4,60.0,Glassdoor,2025-08-20
JOB01099,Business Intelligence Analyst (AI),ArcSystems,Media & Entertainment,Pakistan,South Asia,Mid,Hybrid,30500,"ETL, LLMs, MLOps, Prompt Engineering, PyTorch, TensorFlow",6,48.0,Indeed,2025-02-28
JOB01100,Applied Scientist,LumenIntelligence,Manufacturing,United States,North America,Senior,Remote,315000,"Azure ML, LLMs, Prompt Engineering, scikit-learn",4,26.0,AngelList,2025-12-13
JOB01101,Machine Learning Engineer,OrbitSolutions,Fintech,United Kingdom,Europe,Mid,Hybrid,120000,"Azure ML, Statistics, Tableau",3,27.0,LinkedIn,2025-09-14
JOB01102,Data Scientist,VertexLabs,Education,Poland,Europe,Entry,On-site,74000,"A/B Testing, AWS, Docker, Generative AI, Power BI, Python",6,32.0,LinkedIn,2025-03-05
JOB01103,Computer Vision Engineer,VantageWorks,Healthcare,United States,North America,Lead,Hybrid,231000,"AWS, Docker, NLP, scikit-learn",4,8.0,LinkedIn,2025-09-22
JOB01104,MLOps Engineer,HelixGroup,Cybersecurity,United States,North America,Lead,Remote,313500,"Computer Vision, Docker, LLMs, SQL",4,13.0,LinkedIn,2025-10-04
JOB01105,AI Research Engineer,PulseLabs,Cybersecurity,Pakistan,South Asia,Senior,On-site,63500,"Data Visualization, ETL, Excel, R",4,18.0,AngelList,2025-02-01
JOB01106,AI Research Engineer,PrismAnalytics,Healthcare,Poland,Europe,Entry,Hybrid,87500,"Data Visualization, Docker, PyTorch, SQL, Statistics",5,66.0,Indeed,2025-10-11
JOB01107,NLP Engineer,OrbitGroup,Consulting,France,Europe,Entry,Hybrid,90500,"Computer Vision, Excel, Python",3,57.0,Glassdoor,2025-03-22
JOB01108,Business Intelligence Analyst (AI),HelixSystems,Manufacturing,United Kingdom,Europe,Senior,Hybrid,98000,"A/B Testing, ETL, Prompt Engineering, PyTorch",4,26.0,Glassdoor,2025-04-24
JOB01109,Data Engineer (AI Systems),PrismSystems,Fintech,Germany,Europe,Mid,Hybrid,117500,"Azure ML, Data Visualization, ETL, MLOps",4,31.0,LinkedIn,2025-02-18
JOB01110,AI Data Analyst,HelixGroup,Cybersecurity,United Kingdom,Europe,Lead,Remote,140500,"Computer Vision, LLMs, MLOps, Python, TensorFlow, scikit-learn",6,18.0,LinkedIn,2025-11-04
JOB01111,AI Data Analyst,AtlasSolutions,Fintech,United Kingdom,Europe,Mid,Hybrid,54500,"Azure ML, Data Visualization, Docker, PyTorch, Statistics",5,35.0,Indeed,2025-01-17
JOB01112,AI Ethics Analyst,PrismWorks,Cybersecurity,Netherlands,Europe,Entry,On-site,57500,"Generative AI, LLMs, MLOps, Prompt Engineering, scikit-learn",5,46.0,AngelList,2025-02-20
JOB01113,Business Intelligence Analyst (AI),HelixWorks,Healthcare,United Kingdom,Europe,Entry,Remote,51000,"AWS, Data Visualization, LLMs, NLP, R, Tableau",6,77.0,LinkedIn,2025-05-09
JOB01114,NLP Engineer,LumenLabs,Government,Singapore,Southeast Asia,Entry,On-site,67000,"Power BI, Python, SQL",3,50.0,Indeed,2025-04-13
JOB01115,AI Solutions Consultant,DeltaIntelligence,Telecom,United States,North America,Senior,On-site,178000,"Data Visualization, ETL, LLMs, PyTorch, TensorFlow, scikit-learn",6,13.0,CompanyWebsite,2025-10-04
JOB01116,Computer Vision Engineer,NimbusGroup,Consulting,India,South Asia,Entry,On-site,34500,"AWS, LLMs, NLP, Python, R",5,45.0,Glassdoor,2025-10-27
JOB01117,Computer Vision Engineer,DeltaSolutions,Cybersecurity,Poland,Europe,Lead,Hybrid,177500,"AWS, ETL, Excel, LLMs, Prompt Engineering, Python",6,10.0,LinkedIn,2025-06-24
JOB01118,Machine Learning Engineer,VantageTechnologies,Media & Entertainment,United Kingdom,Europe,Entry,Remote,62000,"ETL, LLMs, Prompt Engineering, SQL, Statistics, TensorFlow",6,86.0,LinkedIn,2025-02-28
JOB01119,AI Research Engineer,OrbitSystems,Manufacturing,Canada,North America,Entry,Remote,100000,"Azure ML, Docker, Power BI, Prompt Engineering, Statistics",5,89.0,LinkedIn,2025-11-03
JOB01120,Machine Learning Engineer,VantageLabs,Telecom,Brazil,South America,Mid,Remote,58500,"A/B Testing, Computer Vision, Data Visualization, LLMs, PyTorch, TensorFlow",6,57.0,AngelList,2025-08-15
JOB01121,Data Scientist,NovaSolutions,Manufacturing,United Kingdom,Europe,Entry,On-site,77500,"Computer Vision, Data Visualization, Generative AI, R, SQL, scikit-learn",6,47.0,LinkedIn,2025-07-29
JOB01122,Prompt Engineer,AtlasWorks,E-commerce,United States,North America,Senior,Remote,129500,"ETL, NLP, Python",3,46.0,LinkedIn,2025-11-12
JOB01123,AI Data Analyst,VantageWorks,Cybersecurity,India,South Asia,Mid,On-site,22500,"A/B Testing, Excel, LLMs, NLP, Statistics, Tableau",6,25.0,Glassdoor,2025-06-23
JOB01124,Machine Learning Engineer,DeltaIntelligence,Healthcare,United States,North America,Mid,Remote,140500,"AWS, ETL, Generative AI, NLP, Python, Tableau",6,56.0,LinkedIn,2025-05-11
JOB01125,NLP Engineer,QuantumData,Government,India,South Asia,Mid,Hybrid,44000,"ETL, Generative AI, Python, R",4,31.0,Glassdoor,2025-03-18
JOB01126,Machine Learning Engineer,PrismIntelligence,Manufacturing,France,Europe,Mid,On-site,127000,"Docker, Excel, NLP, Prompt Engineering, Statistics, TensorFlow",6,31.0,LinkedIn,2025-05-10
JOB01127,AI Solutions Consultant,QuantumLabs,Cybersecurity,United Kingdom,Europe,Senior,On-site,171000,"Computer Vision, Prompt Engineering, Python, R, TensorFlow",5,14.0,Indeed,2025-02-10
JOB01128,Machine Learning Engineer,ArcSystems,Media & Entertainment,India,South Asia,Mid,Hybrid,45500,"ETL, Excel, NLP, Power BI, PyTorch",5,36.0,AngelList,2025-10-25
JOB01129,Data Scientist,LumenIntelligence,E-commerce,Poland,Europe,Mid,Hybrid,103000,"Azure ML, Docker, LLMs, Prompt Engineering, PyTorch, SQL",6,31.0,LinkedIn,2025-10-01
JOB01130,MLOps Engineer,PulseAnalytics,Fintech,United States,North America,Entry,On-site,104500,"AWS, Computer Vision, Docker, Excel, SQL, Statistics",6,47.0,LinkedIn,2025-06-19
JOB01131,AI Solutions Consultant,VertexData,Telecom,Netherlands,Europe,Mid,Remote,95500,"Generative AI, NLP, Power BI, Statistics, TensorFlow, scikit-learn",6,56.0,LinkedIn,2025-04-13
JOB01132,Applied Scientist,PulseIntelligence,Cybersecurity,Canada,North America,Senior,On-site,261000,"LLMs, Power BI, Prompt Engineering",3,17.0,Indeed,2025-12-10
JOB01133,Data Engineer (AI Systems),VantageSolutions,Government,United States,North America,Mid,Remote,133000,"MLOps, Prompt Engineering, Statistics, TensorFlow",4,51.0,AngelList,2025-10-07
JOB01134,AI Research Engineer,QuantumIntelligence,Media & Entertainment,France,Europe,Mid,On-site,152000,"Data Visualization, ETL, LLMs, Power BI, Python, R",6,21.0,Glassdoor,2025-06-04
JOB01135,AI Research Engineer,NovaTechnologies,Government,Germany,Europe,Mid,Remote,150000,"Data Visualization, Excel, Generative AI, Python, Tableau",5,54.0,Indeed,2025-01-03
JOB01136,Data Engineer (AI Systems),HelixAnalytics,Consulting,France,Europe,Mid,Hybrid,83500,"Computer Vision, ETL, LLMs, Tableau, TensorFlow",5,33.0,Indeed,2025-06-09
JOB01137,Applied Scientist,HelixTechnologies,Cybersecurity,Poland,Europe,Entry,Hybrid,82500,"Data Visualization, Docker, ETL",3,64.0,LinkedIn,2025-05-15
JOB01138,Data Scientist,CortexAnalytics,Media & Entertainment,Singapore,Southeast Asia,Mid,Remote,83500,"AWS, ETL, Generative AI, MLOps, Python, scikit-learn",6,44.0,Glassdoor,2025-08-26
JOB01139,Computer Vision Engineer,ZenithData,Consulting,UAE,Middle East,Mid,Hybrid,100500,"Azure ML, Computer Vision, Power BI, scikit-learn",4,45.0,LinkedIn,2025-06-21
JOB01140,AI Research Engineer,ZenithIntelligence,Fintech,United States,North America,Entry,Hybrid,119000,"AWS, Azure ML, Computer Vision, Generative AI, Python, R",6,68.0,Indeed,2025-01-09
JOB01141,Data Engineer (AI Systems),OrbitLabs,Fintech,United States,North America,Senior,Hybrid,160500,"Excel, MLOps, R, SQL",4,11.0,LinkedIn,2025-03-19
JOB01142,AI Data Analyst,NimbusWorks,Consulting,United Kingdom,Europe,Mid,Remote,65500,"Generative AI, LLMs, Statistics",3,59.0,Indeed,2025-09-07
JOB01143,Generative AI Developer,VertexSystems,Healthcare,United Kingdom,Europe,Mid,Remote,130500,"A/B Testing, AWS, R, Tableau",4,58.0,LinkedIn,2025-02-19
JOB01144,Data Scientist,AtlasAnalytics,Government,Germany,Europe,Senior,Hybrid,199000,"Azure ML, Computer Vision, Data Visualization, SQL, Statistics",5,14.0,Indeed,2025-04-08
JOB01145,Machine Learning Engineer,QuantumAI,Healthcare,Pakistan,South Asia,Senior,Hybrid,80000,"Docker, Excel, PyTorch, Statistics, Tableau",5,18.0,Glassdoor,2025-10-26
JOB01146,Data Engineer (AI Systems),VertexAnalytics,Consulting,Ireland,Europe,Senior,Hybrid,129000,"Data Visualization, ETL, NLP, Prompt Engineering, SQL, TensorFlow",6,18.0,LinkedIn,2025-11-28
JOB01147,NLP Engineer,VertexAnalytics,Consulting,India,South Asia,Lead,On-site,92000,"AWS, Prompt Engineering, Tableau",3,8.0,Indeed,2025-01-06
JOB01148,AI Product Analyst,NimbusAnalytics,Telecom,India,South Asia,Lead,On-site,57000,"NLP, Python, Statistics",3,6.0,AngelList,2025-11-26
JOB01149,AI Solutions Consultant,ArcTechnologies,Telecom,Ireland,Europe,Senior,Hybrid,132500,"Azure ML, Excel, PyTorch",3,23.0,LinkedIn,2025-03-07
JOB01150,AI Product Analyst,DeltaWorks,Fintech,Ireland,Europe,Entry,Remote,48000,"Azure ML, Data Visualization, ETL, LLMs, Python, R",6,87.0,Indeed,2025-03-02
JOB01151,Applied Scientist,NimbusGroup,Telecom,Pakistan,South Asia,Mid,Hybrid,54000,"AWS, ETL, Excel, Power BI",4,40.0,LinkedIn,2025-01-12
JOB01152,AI Ethics Analyst,LumenAI,Education,United States,North America,Mid,Hybrid,90500,"Power BI, R, SQL, Tableau",4,44.0,Glassdoor,2025-06-15
JOB01153,AI Research Engineer,AtlasSolutions,Government,Brazil,South America,Entry,On-site,50000,"A/B Testing, Prompt Engineering, scikit-learn",3,44.0,LinkedIn,2025-02-23
JOB01154,Generative AI Developer,OrbitLabs,Media & Entertainment,Singapore,Southeast Asia,Mid,Hybrid,114000,"Docker, LLMs, Prompt Engineering, R, TensorFlow, scikit-learn",6,34.0,LinkedIn,2025-01-07
JOB01155,Business Intelligence Analyst (AI),ArcGroup,Telecom,France,Europe,Entry,On-site,48500,"AWS, ETL, NLP",3,54.0,CompanyWebsite,2025-08-20
JOB01156,Business Intelligence Analyst (AI),CortexIntelligence,Healthcare,United Kingdom,Europe,Mid,Hybrid,80500,"ETL, Power BI, Statistics",3,35.0,CompanyWebsite,2025-09-28
JOB01157,AI Product Analyst,CortexSolutions,Cybersecurity,United Kingdom,Europe,Mid,On-site,69000,"Docker, Excel, LLMs, MLOps, Python",5,32.0,AngelList,2025-11-28
JOB01158,AI Ethics Analyst,ArcWorks,Healthcare,United Kingdom,Europe,Senior,Hybrid,134000,"Excel, Generative AI, NLP",3,29.0,AngelList,2025-08-03
JOB01159,Business Intelligence Analyst (AI),HelixAnalytics,Education,United States,North America,Lead,Remote,211000,"Docker, Excel, PyTorch, Python, SQL, TensorFlow",6,5.0,AngelList,2025-11-21
JOB01160,AI Data Analyst,DeltaLabs,Fintech,Pakistan,South Asia,Lead,On-site,54500,"AWS, Docker, Excel, SQL",4,12.0,LinkedIn,2025-05-14
JOB01161,Machine Learning Engineer,VantageIntelligence,Media & Entertainment,United States,North America,Mid,Hybrid,147000,"A/B Testing, Data Visualization, ETL, MLOps, Prompt Engineering, scikit-learn",6,35.0,LinkedIn,2025-10-04
JOB01162,Machine Learning Engineer,HelixSystems,Media & Entertainment,France,Europe,Mid,Remote,123000,"A/B Testing, ETL, Generative AI, Prompt Engineering, PyTorch, Tableau",6,50.0,LinkedIn,2025-11-12
JOB01163,AI Data Analyst,DeltaGroup,Cybersecurity,Singapore,Southeast Asia,Entry,Hybrid,29500,"AWS, Computer Vision, Docker, SQL, TensorFlow",5,68.0,LinkedIn,2025-05-26
JOB01164,AI Solutions Consultant,OrbitGroup,Fintech,Canada,North America,Mid,Remote,144000,"Computer Vision, Excel, MLOps, PyTorch, Statistics, scikit-learn",6,47.0,LinkedIn,2025-04-15
JOB01165,Computer Vision Engineer,NimbusAI,Media & Entertainment,United States,North America,Senior,On-site,211000,"Excel, Generative AI, Power BI, R, SQL",5,16.0,Glassdoor,2025-03-17
JOB01166,Data Engineer (AI Systems),PrismTechnologies,Healthcare,India,South Asia,Entry,Remote,30000,"Excel, R, Tableau",3,69.0,LinkedIn,2025-12-28
JOB01167,AI Data Analyst,NovaSystems,Telecom,United Kingdom,Europe,Mid,Hybrid,51500,"Computer Vision, MLOps, Power BI, Tableau",4,34.0,Indeed,2025-02-08
JOB01168,AI Ethics Analyst,ZenithData,Cybersecurity,United States,North America,Mid,Hybrid,94500,"A/B Testing, Docker, LLMs, NLP, Prompt Engineering",5,32.0,LinkedIn,2025-01-21
JOB01169,AI Research Engineer,NovaAI,Education,France,Europe,Mid,Remote,121500,"A/B Testing, Data Visualization, LLMs, Python, Tableau",5,44.0,AngelList,2025-10-04
JOB01170,Business Intelligence Analyst (AI),PulseIntelligence,Cybersecurity,Netherlands,Europe,Senior,On-site,105000,"AWS, Data Visualization, MLOps, Python",4,20.0,AngelList,2025-03-13
JOB01171,NLP Engineer,NovaTechnologies,Media & Entertainment,Canada,North America,Mid,On-site,126500,"Azure ML, Docker, MLOps, PyTorch, R, SQL",6,21.0,LinkedIn,2025-10-23
JOB01172,NLP Engineer,OrbitAnalytics,Education,Canada,North America,Senior,Remote,219500,"AWS, Computer Vision, Generative AI, MLOps, NLP, Power BI",6,28.0,AngelList,2025-08-01
JOB01173,Generative AI Developer,QuantumSolutions,Fintech,United Kingdom,Europe,Mid,Hybrid,152500,"A/B Testing, Computer Vision, Data Visualization, ETL, Generative AI, TensorFlow",6,44.0,LinkedIn,2025-12-15
JOB01174,Applied Scientist,NovaTechnologies,Education,United States,North America,Mid,Remote,146000,"A/B Testing, Azure ML, ETL, LLMs",4,56.0,Indeed,2025-12-03
JOB01175,AI Solutions Consultant,ArcTechnologies,Cybersecurity,Netherlands,Europe,Lead,On-site,197000,"AWS, Computer Vision, R",3,6.0,LinkedIn,2025-09-29
JOB01176,Generative AI Developer,NovaAnalytics,Education,India,South Asia,Entry,On-site,28000,"ETL, MLOps, PyTorch, Python, SQL, TensorFlow",6,47.0,Indeed,2025-09-23
JOB01177,AI Research Engineer,LumenWorks,Media & Entertainment,United States,North America,Mid,Hybrid,187000,"A/B Testing, Docker, NLP, Python, SQL",5,35.0,Indeed,2025-05-08
